time,alt,MN,TRA,Wf,Fn,Nf,Nc,epr,phi,NfR,NcR,BPR,farB,htBleed
1081.4,20784,0.68746,93.732,3.4194,23012,2265.2,8612.6,1.0467,42.877,2338.7,8035.8,9.3889,0.023485,354.57
1082.4,20793,0.68731,93.656,3.4143,22980,2264.4,8611.3,1.0463,42.863,2338.1,8035.5,9.3916,0.023472,354.46
1083.4,20802,0.68716,93.581,3.4091,22948,2263.7,8610,1.046,42.848,2337.5,8035.1,9.3944,0.02346,354.35
1084.4,20812,0.68701,93.505,3.404,22916,2263,8608.7,1.0456,42.833,2336.9,8034.8,9.3971,0.023447,354.24
1085.4,20821,0.68686,93.43,3.3989,22884,2262.3,8607.3,1.0453,42.819,2336.3,8034.5,9.3998,0.023434,354.13
1086.4,20831,0.68671,93.354,3.3938,22852,2261.6,8606,1.045,42.804,2335.7,8034.2,9.4026,0.023422,354.02
1087.4,20840,0.68656,93.279,3.3887,22820,2260.9,8604.7,1.0446,42.789,2335.1,8033.8,9.4053,0.023409,353.92
1088.4,20850,0.68641,93.203,3.3836,22788,2260.2,8603.4,1.0443,42.774,2334.5,8033.5,9.408,0.023396,353.81
1089.4,20859,0.68625,93.127,3.3785,22756,2259.5,8602.1,1.0439,42.76,2333.9,8033.2,9.4108,0.023384,353.7
1090.4,20869,0.6861,93.052,3.3735,22724,2258.8,8600.8,1.0436,42.745,2333.3,8032.8,9.4135,0.023371,353.59
1091.4,20878,0.68595,92.976,3.3684,22693,2258.1,8599.5,1.0433,42.731,2332.7,8032.5,9.4163,0.023359,353.48
1092.4,20887,0.6858,92.901,3.3634,22661,2257.4,8598.2,1.0429,42.717,2332.1,8032.2,9.4191,0.023347,353.37
1093.4,20897,0.68565,92.825,3.3584,22629,2256.7,8596.8,1.0426,42.703,2331.5,8031.8,9.4219,0.023334,353.26
1094.4,20906,0.6855,92.75,3.3534,22598,2255.9,8595.5,1.0423,42.689,2330.9,8031.5,9.4246,0.023322,353.16
1095.5,20916,0.68535,92.674,3.3484,22566,2255.2,8594.2,1.0419,42.674,2330.3,8031.2,9.4274,0.02331,353.05
1096.5,20925,0.6852,92.598,3.3434,22535,2254.5,8592.9,1.0416,42.66,2329.7,8030.8,9.4302,0.023297,352.94
1097.5,20935,0.68505,92.523,3.3384,22503,2253.8,8591.6,1.0413,42.646,2329.1,8030.5,9.433,0.023285,352.83
1098.5,20944,0.68489,92.447,3.3334,22472,2253.1,8590.3,1.0409,42.632,2328.5,8030.2,9.4357,0.023273,352.72
1099.5,20954,0.68474,92.372,3.3284,22440,2252.4,8589,1.0406,42.618,2327.9,8029.8,9.4385,0.023261,352.61
1100.5,20963,0.68459,92.296,3.3234,22409,2251.7,8587.6,1.0403,42.604,2327.3,8029.5,9.4413,0.023248,352.5
1101.5,20972,0.68444,92.221,3.3185,22377,2251,8586.3,1.0399,42.589,2326.7,8029.2,9.4441,0.023236,352.4
1102.5,20982,0.68429,92.145,3.3135,22346,2250.3,8585,1.0396,42.575,2326.1,8028.9,9.4469,0.023224,352.29
1103.5,20991,0.68414,92.07,3.3086,22315,2249.6,8583.7,1.0393,42.561,2325.5,8028.5,9.4497,0.023212,352.18
1104.5,21001,0.68399,91.994,3.3036,22283,2248.9,8582.4,1.039,42.547,2324.9,8028.2,9.4525,0.023199,352.07
1105.5,21010,0.68384,91.918,3.2987,22252,2248.2,8581.1,1.0386,42.533,2324.3,8027.9,9.4553,0.023187,351.96
1106.5,21020,0.68369,91.843,3.2937,22221,2247.5,8579.8,1.0383,42.518,2323.7,8027.5,9.4581,0.023175,351.85
1107.5,21029,0.68353,91.767,3.2888,22190,2246.8,8578.4,1.038,42.504,2323.1,8027.2,9.4609,0.023163,351.75
1108.5,21039,0.68338,91.692,3.2839,22159,2246.1,8577.1,1.0376,42.49,2322.5,8026.9,9.4637,0.02315,351.64
1109.5,21048,0.68323,91.616,3.279,22127,2245.3,8575.8,1.0373,42.476,2321.9,8026.5,9.4665,0.023138,351.53
1110.5,21057,0.68308,91.541,3.2741,22096,2244.6,8574.5,1.037,42.462,2321.3,8026.2,9.4693,0.023126,351.42
1111.5,21067,0.68293,91.465,3.2691,22065,2243.9,8573.2,1.0367,42.447,2320.7,8025.8,9.4721,0.023114,351.31
1112.5,21076,0.68278,91.389,3.2642,22034,2243.2,8571.9,1.0364,42.433,2320.1,8025.5,9.4749,0.023101,351.2
1113.5,21086,0.68263,91.314,3.2594,22003,2242.5,8570.6,1.036,42.419,2319.5,8025.2,9.4777,0.023089,351.1
1114.5,21095,0.68248,91.238,3.2545,21972,2241.8,8569.2,1.0357,42.405,2318.9,8024.8,9.4805,0.023077,350.99
1115.5,21105,0.68233,91.163,3.2496,21941,2241.1,8567.9,1.0354,42.391,2318.3,8024.5,9.4833,0.023065,350.88
1116.6,21114,0.68217,91.087,3.2447,21911,2240.4,8566.6,1.0351,42.376,2317.7,8024.2,9.4862,0.023052,350.77
1117.6,21124,0.68202,91.012,3.2399,21880,2239.7,8565.3,1.0347,42.362,2317.1,8023.8,9.489,0.02304,350.66
1118.6,21133,0.68187,90.936,3.235,21849,2239,8564,1.0344,42.348,2316.5,8023.5,9.4918,0.023028,350.55
1119.6,21142,0.68172,90.861,3.2301,21818,2238.3,8562.7,1.0341,42.334,2315.9,8023.2,9.4946,0.023016,350.45
1120.6,21152,0.68157,90.785,3.2253,21787,2237.6,8561.4,1.0338,42.319,2315.3,8022.8,9.4974,0.023003,350.34
1121.6,21161,0.68142,90.709,3.2204,21757,2236.9,8560,1.0335,42.305,2314.7,8022.5,9.5003,0.022991,350.23
1122.6,21171,0.68127,90.634,3.2156,21726,2236.2,8558.7,1.0331,42.291,2314.1,8022.2,9.5031,0.022979,350.12
1123.6,21180,0.68112,90.558,3.2108,21695,2235.5,8557.4,1.0328,42.277,2313.5,8021.8,9.5059,0.022967,350.01
1124.6,21190,0.68097,90.483,3.206,21665,2234.8,8556.1,1.0325,42.263,2312.9,8021.5,9.5088,0.022955,349.91
1125.6,21199,0.68081,90.407,3.2011,21634,2234.1,8554.8,1.0322,42.248,2312.3,8021.2,9.5116,0.022942,349.8
1126.6,21209,0.68066,90.332,3.1963,21604,2233.3,8553.5,1.0319,42.234,2311.7,8020.8,9.5144,0.02293,349.69
1127.6,21218,0.68051,90.256,3.1915,21573,2232.6,8552.2,1.0316,42.22,2311.1,8020.5,9.5173,0.022918,349.58
1128.6,21227,0.68036,90.18,3.1867,21543,2231.9,8550.8,1.0312,42.206,2310.5,8020.2,9.5201,0.022906,349.47
1129.6,21237,0.68021,90.105,3.1819,21512,2231.2,8549.5,1.0309,42.192,2309.9,8019.8,9.523,0.022894,349.36
1130.6,21246,0.68006,90.029,3.1771,21482,2230.5,8548.2,1.0306,42.177,2309.3,8019.5,9.5258,0.022881,349.26
1131.6,21256,0.67991,89.954,3.1722,21451,2229.8,8546.9,1.0303,42.162,2308.7,8019.1,9.5288,0.022868,349.15
1132.6,21265,0.67976,89.878,3.1672,21419,2229.1,8545.5,1.0299,42.147,2308.1,8018.8,9.5319,0.022855,349.03
1133.6,21275,0.67961,89.803,3.1622,21387,2228.3,8544.1,1.0296,42.132,2307.5,8018.4,9.5349,0.022842,348.92
1134.6,21284,0.67945,89.727,3.1573,21355,2227.6,8542.7,1.0293,42.117,2306.8,8018,9.538,0.02283,348.81
1135.6,21294,0.6793,89.652,3.1523,21324,2226.8,8541.4,1.0289,42.102,2306.2,8017.7,9.5411,0.022817,348.69
1136.7,21303,0.67915,89.576,3.1474,21292,2226.1,8540,1.0286,42.087,2305.5,8017.3,9.5441,0.022804,348.58
1137.7,21312,0.679,89.5,3.1424,21260,2225.3,8538.6,1.0283,42.072,2304.9,8016.9,9.5472,0.022791,348.47
1138.7,21322,0.67885,89.425,3.1375,21229,2224.6,8537.3,1.0279,42.057,2304.3,8016.6,9.5503,0.022778,348.35
1139.7,21331,0.6787,89.349,3.1325,21197,2223.9,8535.9,1.0276,42.042,2303.6,8016.2,9.5533,0.022765,348.24
1140.7,21341,0.67855,89.274,3.1276,21165,2223.1,8534.5,1.0273,42.027,2303,8015.9,9.5564,0.022752,348.13
1141.7,21350,0.6784,89.198,3.1227,21134,2222.4,8533.1,1.0269,42.012,2302.3,8015.5,9.5595,0.02274,348.02
1142.7,21360,0.67825,89.123,3.1178,21102,2221.6,8531.8,1.0266,41.997,2301.7,8015.1,9.5626,0.022727,347.9
1143.7,21369,0.67809,89.047,3.1129,21071,2220.9,8530.4,1.0263,41.981,2301.1,8014.8,9.5657,0.022714,347.79
1144.7,21379,0.67794,88.971,3.108,21040,2220.1,8529,1.0259,41.966,2300.4,8014.4,9.5687,0.022701,347.68
1145.7,21388,0.67779,88.896,3.1031,21008,2219.4,8527.6,1.0256,41.951,2299.8,8014,9.5718,0.022688,347.56
1146.7,21397,0.67764,88.82,3.0982,20977,2218.7,8526.3,1.0253,41.936,2299.2,8013.7,9.5749,0.022675,347.45
1147.7,21407,0.67749,88.745,3.0933,20945,2217.9,8524.9,1.0249,41.921,2298.5,8013.3,9.578,0.022662,347.34
1148.7,21416,0.67734,88.669,3.0884,20914,2217.2,8523.5,1.0246,41.906,2297.9,8012.9,9.5811,0.02265,347.22
1149.7,21426,0.67719,88.594,3.0835,20883,2216.4,8522.1,1.0243,41.891,2297.2,8012.6,9.5842,0.022637,347.11
1150.7,21435,0.67704,88.518,3.0787,20852,2215.7,8520.8,1.0239,41.876,2296.6,8012.2,9.5873,0.022624,347
1151.7,21445,0.67688,88.442,3.0738,20821,2214.9,8519.4,1.0236,41.861,2296,8011.8,9.5904,0.022611,346.89
1152.7,21454,0.67673,88.367,3.069,20789,2214.2,8518,1.0233,41.846,2295.3,8011.5,9.5935,0.022598,346.77
1153.7,21464,0.67658,88.291,3.0641,20758,2213.5,8516.6,1.023,41.831,2294.7,8011.1,9.5967,0.022585,346.66
1154.7,21473,0.67643,88.216,3.0593,20727,2212.7,8515.3,1.0226,41.816,2294,8010.7,9.5998,0.022572,346.55
1155.8,21482,0.67628,88.14,3.0544,20696,2212,8513.9,1.0223,41.801,2293.4,8010.4,9.6029,0.02256,346.43
1156.8,21492,0.67613,88.065,3.0496,20665,2211.2,8512.5,1.022,41.786,2292.8,8010,9.606,0.022547,346.32
1157.8,21501,0.67598,87.989,3.0448,20634,2210.5,8511.1,1.0217,41.771,2292.1,8009.6,9.6091,0.022534,346.21
1158.8,21511,0.67583,87.914,3.04,20603,2209.8,8509.8,1.0213,41.756,2291.5,8009.3,9.6122,0.022521,346.09
1159.8,21520,0.67568,87.838,3.0352,20572,2209,8508.4,1.021,41.74,2290.8,8008.9,9.6154,0.022508,345.98
1160.8,21530,0.67552,87.762,3.0304,20541,2208.3,8507,1.0207,41.725,2290.2,8008.5,9.6185,0.022496,345.87
1161.8,21539,0.67537,87.687,3.0256,20511,2207.5,8505.6,1.0204,41.71,2289.6,8008.1,9.6216,0.022483,345.76
1162.8,21549,0.67522,87.611,3.0208,20480,2206.8,8504.3,1.02,41.695,2288.9,8007.8,9.6248,0.02247,345.64
1163.8,21558,0.67507,87.536,3.016,20449,2206,8502.9,1.0197,41.68,2288.3,8007.4,9.6279,0.022457,345.53
1164.8,21567,0.67492,87.46,3.0112,20418,2205.3,8501.5,1.0194,41.665,2287.6,8007,9.631,0.022444,345.42
1165.8,21577,0.67477,87.385,3.0064,20388,2204.6,8500.1,1.0191,41.65,2287,8006.7,9.6342,0.022431,345.3
1166.8,21586,0.67462,87.309,3.0017,20357,2203.8,8498.8,1.0188,41.635,2286.4,8006.3,9.6373,0.022419,345.19
1167.8,21596,0.67447,87.233,2.9969,20326,2203.1,8497.4,1.0184,41.62,2285.7,8005.9,9.6405,0.022406,345.08
1168.8,21605,0.67432,87.158,2.9922,20296,2202.3,8496,1.0181,41.605,2285.1,8005.6,9.6436,0.022393,344.97
1169.8,21615,0.67416,87.082,2.9874,20265,2201.6,8494.6,1.0178,41.59,2284.5,8005.2,9.6468,0.02238,344.85
1170.8,21624,0.67401,87.007,2.9827,20235,2200.9,8493.2,1.0175,41.575,2283.8,8004.8,9.6499,0.022367,344.74
1171.8,21634,0.67386,86.931,2.9779,20204,2200.1,8491.9,1.0172,41.56,2283.2,8004.5,9.6531,0.022355,344.63
1172.8,21643,0.67371,86.856,2.9732,20174,2199.4,8490.5,1.0169,41.544,2282.5,8004.1,9.6563,0.022342,344.51
1173.8,21652,0.67356,86.78,2.9685,20143,2198.6,8489.1,1.0165,41.529,2281.9,8003.7,9.6594,0.022329,344.4
1174.8,21662,0.67341,86.705,2.9638,20113,2197.9,8487.7,1.0162,41.514,2281.3,8003.3,9.6626,0.022316,344.29
1175.8,21671,0.67326,86.629,2.9591,20083,2197.2,8486.4,1.0159,41.499,2280.6,8003,9.6657,0.022303,344.18
1176.9,21681,0.67311,86.553,2.9544,20052,2196.4,8485,1.0156,41.484,2280,8002.6,9.6689,0.022291,344.06
1177.9,21690,0.67296,86.478,2.9497,20022,2195.7,8483.6,1.0153,41.469,2279.3,8002.2,9.6721,0.022278,343.95
1178.9,21700,0.6728,86.402,2.945,19992,2194.9,8482.2,1.015,41.454,2278.7,8001.9,9.6752,0.022265,343.84
1179.9,21709,0.67265,86.327,2.9403,19962,2194.2,8480.9,1.0147,41.439,2278.1,8001.5,9.6784,0.022252,343.73
1180.9,21719,0.6725,86.251,2.9356,19932,2193.5,8479.5,1.0143,41.424,2277.4,8001.1,9.6816,0.02224,343.61
1181.9,21728,0.67235,86.176,2.931,19902,2192.7,8478.1,1.014,41.409,2276.8,8000.7,9.6847,0.022227,343.5
1182.9,21738,0.6722,86.1,2.9263,19871,2192,8476.7,1.0137,41.394,2276.1,8000.4,9.6879,0.022214,343.39
1183.9,21747,0.67205,86.024,2.9216,19841,2191.2,8475.4,1.0134,41.378,2275.5,8000,9.6911,0.022201,343.28
1184.9,21756,0.6719,85.949,2.917,19811,2190.5,8474,1.0131,41.363,2274.9,7999.6,9.6942,0.022188,343.16
1185.9,21766,0.67175,85.873,2.9123,19781,2189.8,8472.6,1.0128,41.348,2274.2,7999.3,9.6974,0.022176,343.05
1186.9,21775,0.6716,85.798,2.9077,19752,2189,8471.2,1.0125,41.333,2273.6,7998.9,9.7006,0.022163,342.94
1187.9,21785,0.67144,85.722,2.9031,19722,2188.3,8469.9,1.0122,41.318,2273,7998.5,9.7038,0.02215,342.82
1188.9,21794,0.67129,85.647,2.8985,19692,2187.5,8468.5,1.0119,41.303,2272.3,7998.1,9.7069,0.022137,342.71
1189.9,21804,0.67114,85.571,2.8938,19662,2186.8,8467.1,1.0116,41.288,2271.7,7997.8,9.7101,0.022125,342.6
1190.9,21813,0.67099,85.495,2.8892,19632,2186.1,8465.7,1.0113,41.273,2271,7997.4,9.7133,0.022112,342.49
1191.9,21823,0.67084,85.42,2.8846,19602,2185.3,8464.4,1.011,41.258,2270.4,7997,9.7164,0.022099,342.37
1192.9,21832,0.67069,85.344,2.88,19573,2184.6,8463,1.0107,41.243,2269.8,7996.6,9.7196,0.022087,342.26
1193.9,21841,0.67054,85.269,2.8754,19543,2183.8,8461.6,1.0104,41.228,2269.1,7996.3,9.7228,0.022074,342.15
1194.9,21851,0.67039,85.193,2.8709,19513,2183.1,8460.3,1.01,41.213,2268.5,7995.9,9.726,0.022061,342.04
1196,21860,0.67024,85.118,2.8663,19484,2182.4,8458.9,1.0097,41.197,2267.8,7995.5,9.7291,0.022048,341.93
1197,21870,0.67008,85.042,2.8617,19454,2181.6,8457.5,1.0094,41.182,2267.2,7995.2,9.7323,0.022036,341.81
1198,21879,0.66993,84.967,2.8571,19425,2180.9,8456.1,1.0091,41.167,2266.6,7994.8,9.7355,0.022023,341.7
1199,21889,0.66978,84.891,2.8526,19395,2180.1,8454.8,1.0088,41.152,2265.9,7994.4,9.7387,0.02201,341.59
1200,21898,0.66963,84.815,2.848,19366,2179.4,8453.4,1.0085,41.137,2265.3,7994,9.7418,0.021997,341.48
1201,21908,0.66948,84.74,2.8435,19336,2178.7,8452,1.0082,41.122,2264.6,7993.7,9.745,0.021985,341.36
1202,21917,0.66933,84.664,2.8389,19307,2177.9,8450.6,1.0079,41.107,2264,7993.3,9.7482,0.021972,341.25
1203,21926,0.66918,84.589,2.8344,19277,2177.2,8449.3,1.0076,41.092,2263.4,7992.9,9.7514,0.021959,341.14
1204,21936,0.66903,84.513,2.8299,19248,2176.5,8447.9,1.0073,41.077,2262.7,7992.5,9.7546,0.021947,341.03
1205,21945,0.66888,84.438,2.8253,19219,2175.7,8446.5,1.007,41.062,2262.1,7992.2,9.7578,0.021934,340.91
1206,21955,0.66872,84.362,2.8208,19190,2175,8445.2,1.0067,41.047,2261.5,7991.8,9.7609,0.021921,340.8
1207,21964,0.66857,84.286,2.8163,19160,2174.2,8443.8,1.0065,41.031,2260.8,7991.4,9.7641,0.021909,340.69
1208,21974,0.66842,84.211,2.8118,19131,2173.5,8442.4,1.0062,41.016,2260.2,7991,9.7673,0.021896,340.58
1209,21983,0.66827,84.135,2.8073,19102,2172.8,8441,1.0059,41.001,2259.5,7990.7,9.7705,0.021883,340.47
1210,21993,0.66812,84.06,2.8028,19073,2172,8439.7,1.0056,40.986,2258.9,7990.3,9.7737,0.021871,340.35
1211,22002,0.66797,83.984,2.7983,19044,2171.3,8438.3,1.0053,40.971,2258.3,7989.9,9.7769,0.021858,340.24
1212,22011,0.66782,83.909,2.7939,19015,2170.6,8436.9,1.005,40.956,2257.6,7989.5,9.7801,0.021845,340.13
1213,22021,0.66767,83.833,2.7894,18986,2169.8,8435.5,1.0047,40.941,2257,7989.2,9.7832,0.021832,340.02
1214,22030,0.66752,83.758,2.7849,18957,2169.1,8434.2,1.0044,40.926,2256.3,7988.8,9.7864,0.02182,339.9
1215,22040,0.66736,83.682,2.7805,18928,2168.3,8432.8,1.0041,40.911,2255.7,7988.4,9.7897,0.021807,339.79
1216,22049,0.66721,83.606,2.7764,18901,2167.6,8431.5,1.0039,40.898,2255,7988.1,9.7925,0.021797,339.69
1217.1,22059,0.66706,83.531,2.7723,18875,2166.8,8430.2,1.0036,40.885,2254.4,7987.8,9.7953,0.021785,339.58
1218.1,22068,0.66691,83.455,2.7682,18848,2166.1,8428.9,1.0034,40.871,2253.8,7987.5,9.7982,0.021774,339.48
1219.1,22078,0.66676,83.38,2.764,18822,2165.4,8427.7,1.0031,40.858,2253.1,7987.2,9.8011,0.021762,339.37
1220.1,22087,0.66661,83.304,2.7599,18795,2164.6,8426.4,1.0029,40.844,2252.5,7986.9,9.8039,0.021751,339.27
1221.1,22096,0.66646,83.229,2.7558,18769,2163.9,8425.1,1.0026,40.831,2251.8,7986.6,9.8068,0.02174,339.17
1222.1,22106,0.66631,83.153,2.7517,18742,2163.2,8423.8,1.0024,40.817,2251.2,7986.3,9.8096,0.021728,339.06
1223.1,22115,0.66615,83.077,2.7476,18716,2162.4,8422.6,1.0021,40.804,2250.6,7986,9.8125,0.021717,338.96
1224.1,22125,0.666,83.002,2.7435,18689,2161.7,8421.3,1.0019,40.79,2249.9,7985.7,9.8154,0.021705,338.85
1225.1,22134,0.66585,82.926,2.7394,18663,2160.9,8420,1.0016,40.777,2249.3,7985.4,9.8182,0.021694,338.75
1226.1,22144,0.6657,82.851,2.7354,18637,2160.2,8418.7,1.0014,40.763,2248.6,7985.1,9.8211,0.021683,338.64
1227.1,22153,0.66555,82.775,2.7313,18610,2159.5,8417.5,1.0011,40.75,2248,7984.8,9.8239,0.021671,338.54
1228.1,22163,0.6654,82.7,2.7272,18584,2158.7,8416.2,1.0009,40.736,2247.4,7984.5,9.8268,0.02166,338.44
1229.1,22172,0.66525,82.624,2.7232,18558,2158,8414.9,1.0006,40.723,2246.7,7984.2,9.8297,0.021648,338.33
1230.1,22181,0.6651,82.548,2.7191,18532,2157.3,8413.6,1.0004,40.709,2246.1,7983.9,9.8325,0.021637,338.23
1231.1,22191,0.66495,82.473,2.715,18505,2156.5,8412.4,1.0001,40.696,2245.4,7983.6,9.8354,0.021626,338.12
1232.1,22200,0.66479,82.397,2.711,18479,2155.8,8411.1,0.99989,40.682,2244.8,7983.3,9.8383,0.021614,338.02
1233.1,22210,0.66464,82.322,2.707,18453,2155.1,8409.8,0.99965,40.669,2244.2,7983,9.8411,0.021603,337.91
1234.1,22219,0.66449,82.246,2.7029,18427,2154.3,8408.5,0.9994,40.655,2243.5,7982.7,9.844,0.021592,337.81
1235.1,22229,0.66434,82.171,2.6989,18401,2153.6,8407.3,0.99916,40.642,2242.9,7982.4,9.8468,0.02158,337.71
1236.1,22238,0.66419,82.095,2.6949,18375,2152.8,8406,0.99892,40.628,2242.3,7982.1,9.8497,0.021569,337.6
1237.2,22248,0.66404,82.02,2.6908,18349,2152.1,8404.7,0.99867,40.615,2241.6,7981.8,9.8526,0.021558,337.5
1238.2,22257,0.66389,81.944,2.6868,18323,2151.4,8403.4,0.99843,40.601,2241,7981.5,9.8555,0.021546,337.4
1239.2,22266,0.66374,81.868,2.6828,18297,2150.6,8402.2,0.99819,40.588,2240.3,7981.2,9.8584,0.021535,337.29
1240.2,22276,0.66359,81.793,2.6788,18271,2149.9,8400.9,0.99795,40.575,2239.7,7980.9,9.8613,0.021524,337.19
1241.2,22285,0.66343,81.717,2.6748,18245,2149.2,8399.6,0.99771,40.561,2239.1,7980.6,9.8642,0.021513,337.09
1242.2,22295,0.66328,81.642,2.6708,18219,2148.4,8398.3,0.99747,40.548,2238.4,7980.3,9.8671,0.021502,336.98
1243.2,22304,0.66313,81.566,2.6669,18194,2147.7,8397.1,0.99723,40.535,2237.8,7980,9.87,0.02149,336.88
1244.2,22314,0.66298,81.491,2.6629,18168,2147,8395.8,0.99699,40.521,2237.1,7979.7,9.8729,0.021479,336.78
1245.2,22323,0.66283,81.415,2.6589,18142,2146.2,8394.5,0.99675,40.508,2236.5,7979.3,9.8758,0.021468,336.67
1246.2,22333,0.66268,81.339,2.6549,18116,2145.5,8393.2,0.99651,40.495,2235.9,7979,9.8787,0.021457,336.57
1247.2,22342,0.66253,81.264,2.651,18091,2144.7,8391.9,0.99627,40.482,2235.2,7978.7,9.8816,0.021446,336.46
1248.2,22351,0.66238,81.188,2.647,18065,2144,8390.7,0.99603,40.468,2234.6,7978.4,9.8846,0.021435,336.36
1249.2,22361,0.66223,81.113,2.6431,18039,2143.3,8389.4,0.99579,40.455,2233.9,7978.1,9.8875,0.021424,336.26
1250.2,22370,0.66207,81.037,2.6392,18014,2142.5,8388.1,0.99555,40.442,2233.3,7977.8,9.8904,0.021412,336.15
1251.2,22380,0.66192,80.962,2.6352,17988,2141.8,8386.8,0.99532,40.429,2232.7,7977.5,9.8933,0.021401,336.05
1252.2,22389,0.66177,80.886,2.6313,17962,2141.1,8385.5,0.99508,40.416,2232,7977.2,9.8963,0.02139,335.95
1253.2,22399,0.66162,80.811,2.6274,17937,2140.3,8384.3,0.99484,40.403,2231.4,7976.9,9.8992,0.021379,335.84
1254.2,22408,0.66147,80.735,2.6234,17911,2139.6,8383,0.99461,40.389,2230.7,7976.5,9.9021,0.021368,335.74
1255.2,22418,0.66132,80.659,2.6195,17886,2138.9,8381.7,0.99437,40.376,2230.1,7976.2,9.9051,0.021357,335.64
1256.2,22427,0.66117,80.584,2.6156,17860,2138.1,8380.4,0.99414,40.363,2229.5,7975.9,9.908,0.021346,335.53
1257.3,22436,0.66102,80.508,2.6117,17835,2137.4,8379.1,0.9939,40.35,2228.8,7975.6,9.9109,0.021335,335.43
1258.3,22446,0.66087,80.433,2.6078,17810,2136.7,8377.9,0.99367,40.337,2228.2,7975.3,9.9138,0.021324,335.33
1259.3,22455,0.66071,80.357,2.6039,17784,2135.9,8376.6,0.99344,40.324,2227.5,7975,9.9168,0.021313,335.22
1260.3,22465,0.66056,80.282,2.6,17759,2135.2,8375.3,0.9932,40.31,2226.9,7974.7,9.9197,0.021302,335.12
1261.3,22474,0.66041,80.206,2.5961,17734,2134.5,8374,0.99297,40.297,2226.3,7974.4,9.9226,0.021291,335.02
1262.3,22484,0.66026,80.13,2.5923,17708,2133.7,8372.7,0.99274,40.284,2225.6,7974,9.9256,0.02128,334.91
1263.3,22493,0.66011,80.055,2.5884,17683,2133,8371.5,0.99251,40.271,2225,7973.7,9.9285,0.021269,334.81
1264.3,22503,0.65996,79.979,2.5844,17658,2132.3,8370.2,0.99227,40.257,2224.3,7973.4,9.9315,0.021257,334.71
1265.3,22512,0.65981,79.904,2.5802,17630,2131.5,8368.8,0.99191,40.241,2223.7,7973,9.935,0.021244,334.59
1266.3,22521,0.65966,79.828,2.5761,17603,2130.7,8367.4,0.99164,40.227,2222.9,7972.7,9.9383,0.021232,334.48
1267.3,22531,0.65951,79.753,2.572,17576,2129.9,8366.1,0.99139,40.213,2222.2,7972.3,9.9415,0.02122,334.37
1268.3,22540,0.65935,79.677,2.568,17549,2129.1,8364.7,0.99113,40.199,2221.6,7972,9.9447,0.021208,334.27
1269.3,22550,0.6592,79.602,2.5639,17523,2128.3,8363.4,0.99087,40.185,2220.9,7971.6,9.948,0.021197,334.16
1270.3,22559,0.65905,79.526,2.5598,17496,2127.5,8362,0.99061,40.17,2220.2,7971.3,9.9512,0.021185,334.05
1271.3,22569,0.6589,79.45,2.5558,17469,2126.7,8360.6,0.99035,40.156,2219.5,7970.9,9.9544,0.021173,333.94
1272.3,22578,0.65875,79.375,2.5517,17443,2125.9,8359.3,0.9901,40.142,2218.8,7970.6,9.9576,0.021161,333.83
1273.3,22588,0.6586,79.299,2.5477,17416,2125.1,8357.9,0.98984,40.128,2218.1,7970.2,9.9609,0.021149,333.72
1274.3,22597,0.65845,79.224,2.5437,17389,2124.4,8356.6,0.98959,40.114,2217.4,7969.9,9.9641,0.021137,333.61
1275.3,22606,0.6583,79.148,2.5396,17363,2123.6,8355.2,0.98933,40.1,2216.7,7969.5,9.9673,0.021125,333.5
1276.3,22616,0.65815,79.073,2.5356,17336,2122.8,8353.9,0.98908,40.085,2216,7969.2,9.9706,0.021114,333.39
1277.4,22625,0.65799,78.997,2.5316,17310,2122,8352.5,0.98882,40.071,2215.3,7968.8,9.9738,0.021102,333.28
1278.4,22635,0.65784,78.921,2.5276,17283,2121.2,8351.2,0.98857,40.057,2214.6,7968.5,9.977,0.02109,333.17
1279.4,22644,0.65769,78.846,2.5236,17257,2120.4,8349.8,0.98832,40.043,2213.9,7968.1,9.9803,0.021078,333.06
1280.4,22654,0.65754,78.77,2.5196,17230,2119.6,8348.4,0.98806,40.029,2213.2,7967.8,9.9835,0.021066,332.95
1281.4,22663,0.65739,78.695,2.5156,17204,2118.8,8347.1,0.98781,40.015,2212.5,7967.4,9.9867,0.021054,332.84
1282.4,22673,0.65724,78.619,2.5116,17178,2118,8345.7,0.98756,40,2211.8,7967.1,9.99,0.021043,332.73
1283.4,22682,0.65709,78.544,2.5076,17151,2117.2,8344.4,0.98731,39.986,2211.1,7966.7,9.9932,0.021031,332.62
1284.4,22691,0.65694,78.468,2.5036,17125,2116.5,8343,0.98706,39.972,2210.4,7966.4,9.9965,0.021019,332.52
1285.4,22701,0.65678,78.392,2.4996,17099,2115.7,8341.7,0.98681,39.958,2209.7,7966,9.9997,0.021007,332.41
1286.4,22710,0.65663,78.317,2.4957,17073,2114.9,8340.3,0.98656,39.944,2209,7965.7,10.003,0.020995,332.3
1287.4,22720,0.65648,78.241,2.4917,17046,2114.1,8339,0.98631,39.93,2208.3,7965.3,10.006,0.020984,332.19
1288.4,22729,0.65633,78.166,2.4878,17020,2113.3,8337.6,0.98606,39.915,2207.6,7965,10.009,0.020972,332.08
1289.4,22739,0.65618,78.09,2.4838,16994,2112.5,8336.2,0.98581,39.901,2206.9,7964.6,10.013,0.02096,331.97
